243272	"Mycoplasma arthritidis 158L3-1"	243272	820453
243273	"Mycoplasma genitalium G37"	243273	580076
243274	"Thermotoga maritima MSB8"	243274	5599981
243275	"Treponema denticola ATCC 35405"	243275	2843201
243276	"Treponema pallidum subsp. pallidum str. Nichols"	243276	2277644
243277	"Vibrio cholerae O1 biovar El Tor str. N16961"	243277	4033464
243365	"Chromobacterium violaceum ATCC 12472"	243365	4751080
244310	"Burkholderia phage Bcep1"	244310	48177
244589	"Sulfolobus spindle-shaped virus 1"	244589	15465
244590	"Sulfolobus spindle-shaped virus 2"	244590	14796
245014	"butyrate-producing bacterium SS3/4"	245014	3601020
245018	"butyrate-producing bacterium SSC/2"	245018	3114788
245685	"Enterobacteria phage TLS"	245685	49902
246194	"Carboxydothermus hydrogenoformans Z-2901"	246194	2401520
246195	"Dichelobacter nodosus VCS1703A"	246195	1389350
246196	"Mycobacterium smegmatis str. MC2 155"	246196	13976417
246197	"Myxococcus xanthus DK 1622"	246197	9139763
246198	"Prevotella intermedia 17"	246198	2699437
246200	"Ruegeria pomeroyi DSS-3"	246200	4601048
246969	"Thermococcus sp. AM4"	246969	2086428
247080	"Ralstonia phage p12J"	247080	7118
247156	"Nocardia farcinica IFM 10152"	247156	6292344
247269	"Human papillomavirus type 96"	247269	7438
248496	"Sulfolobus virus Kamchatka 1"	248496	17385
249151	"Neodiprion lecontei nucleopolyhedrovirus"	249151	81755
251221	"Gloeobacter violaceus PCC 7421"	251221	4659019
251229	"Chroococcidiopsis thermalis PCC 7203"	251229	6689401
252584	"Pieris rapae granulovirus"	252584	108592
252602	"Snake parvovirus 1"	252602	4432
254945	"Ehrlichia ruminantium str. Welgevonden"	254945	3029332
255131	"Burkholderia phage phi1026b"	255131	54865
255431	"Klebsiella phage phiKO2"	255431	51601
255470	"Dehalococcoides mccartyi CBDB1"	255470	1395502
256548	"Bovine adeno-associated virus"	256548	4693
256729	"Lymphocystis disease virus - isolate China"	256729	186250
256994	"Sulfolobus virus Ragged Hills"	256994	16473
257309	"Corynebacterium diphtheriae NCTC 13129"	257309	2488635
257310	"Bordetella bronchiseptica RB50"	257310	5339179
257311	"Bordetella parapertussis 12822"	257311	4773551
257313	"Bordetella pertussis Tohama I"	257313	4086189
257314	"Lactobacillus johnsonii NCC 533"	257314	1992676
257363	"Rickettsia typhi str. Wilmington"	257363	1111496
257468	"Muscovy duck circovirus"	257468	1988
258594	"Rhodopseudomonas palustris CGA009"	258594	5467640
259536	"Psychrobacter arcticus 273-4"	259536	2650701
259564	"Methanococcoides burtonii DSM 6242"	259564	2575032
259898	"Sheldgoose hepatitis B virus"	259898	3051
259901	"Staphylococcus phage 77"	259901	41708
259931	"Ross's goose hepatitis B virus"	259931	3018
260120	"Mycobacterium phage U2"	260120	51277
260121	"Mycobacterium phage Bethlehem"	260121	52250
260372	"Vibrio phage VP2"	260372	39853
260373	"Burkholderia phage Bcep43"	260373	48024
260378	"Pepper yellow vein Mali virus"	260378	2786
260379	"Tomato leaf curl Mali virus"	260379	2773
260479	"Cotton leaf curl Multan virus satellite U36-1"	260479	1350
260797	"Heliothis virescens ascovirus 3e"	260797	186262
260799	"Bacillus anthracis str. Sterne"	260799	5228663
260827	"Vibrio phage VP5"	260827	39786
260908	"Tomato mosaic leaf curl virus"	260908	5085
260909	"Tomato yellow margin leaf curl virus"	260909	5118
261292	"Nitrosomonas sp. Is79A3"	261292	3783444
261317	"Buchnera aphidicola (Cinara tujafilina)"	261317	444925
261594	"Bacillus anthracis str. 'Ames Ancestor'"	261594	5503926
261658	"Dictyostelium fasciculatum"	261658	51417254
261726	"Vibrio phage VP882"	261726	38197
261939	"Ostreid herpesvirus 1"	261939	207439
262071	"Clostridium phage phiC2"	262071	56538
262177	"Orgyia pseudotsugata multiple nucleopolyhedrovirus"	262177	131995
262316	"Mycobacterium avium subsp. paratuberculosis K-10"	262316	4829781
262543	"Exiguobacterium sibiricum 255-15"	262543	3040786
262698	"Brucella abortus bv. 1 str. 9-941"	262698	3286445
262719	"Mycoplasma hyopneumoniae J"	262719	897405
262722	"Mycoplasma hyopneumoniae 7448"	262722	920079
262723	"Mycoplasma synoviae 53"	262723	799476
262724	"Thermus thermophilus HB27"	262724	2127482
262727	"Haemophilus influenzae R2846"	262727	1819370
262728	"Haemophilus influenzae R2866"	262728	1932306
262768	"Onion yellows phytoplasma OY-M"	262768	853092
262968	"Singapore grouper iridovirus"	262968	140131
263001	"Tomato leaf curl Java virus"	263001	2752
263358	"Verrucosispora maris AB-18-032"	263358	6732271
263374	"Bordetella phage BMP-1"	263374	42663
263375	"Bordetella phage BIP-1"	263375	42638
263578	"Tomato leaf curl Java virus-[Ageratum] satellite DNA"	263578	1360
263793	"Horsegram yellow mosaic virus"	263793	5405
263820	"Picrophilus torridus DSM 9790"	263820	1545895
263892	"Bougainvillea spectabilis chlorotic vein-banding virus"	263892	8759
264198	"Ralstonia eutropha JMP134"	264198	7255290
264199	"Streptococcus thermophilus LMG 18311"	264199	1796846
264201	"Candidatus Protochlamydia amoebophila UWE25"	264201	2414465
264202	"Chlamydophila felis Fe/C-56"	264202	1173791
264203	"Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821"	264203	2056363
264462	"Bdellovibrio bacteriovorus HD100"	264462	3782950
264729	"Burkholderia phage BcepMu"	264729	36748
264730	"Pseudomonas syringae pv. phaseolicola 1448A"	264730	6112448
264731	"Prevotella ruminicola 23"	264731	3619559
264732	"Moorella thermoacetica ATCC 39073"	264732	2628784
265072	"Methylobacillus flagellatus KT"	265072	2971517
265294	"Ambystoma tigrinum virus"	265294	106332
265311	"Mesoplasma florum L1"	265311	793224
265522	"Hyposoter fugitivus ichnovirus"	265522	246092
265669	"Listeria monocytogenes serotype 4b str. F2365"	265669	2905187
266117	"Rubrobacter xylanophilus DSM 9941"	266117	3225748
266264	"Cupriavidus metallidurans CH34"	266264	6913352
266265	"Burkholderia xenovorans LB400"	266265	9731138
266779	"Chelativorans sp. BNC1"	266779	4935185
266799	"Tomato yellow leaf curl Kanchanaburi virus"	266799	5504
266834	"Sinorhizobium meliloti 1021"	266834	6691694
266835	"Mesorhizobium loti MAFF303099"	266835	7596297
266940	"Kineococcus radiotolerans SRS30216 = ATCC BAA-149"	266940	4956672
267377	"Methanococcus maripaludis S2"	267377	1661137
267608	"Ralstonia solanacearum GMI1000"	267608	5810922
267671	"Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130"	267671	4627366
267747	"Propionibacterium acnes KPA171202"	267747	2560265
267748	"Mycoplasma mobile 163K"	267748	777079
268739	"Natronomonas moolapensis 8.8.11"	268739	2912573
268747	"Prochlorococcus phage P-SSM4"	268747	178249
269084	"Synechococcus elongatus PCC 6301"	269084	2696255
269145	"Sulfolobus turreted icosahedral virus"	269145	17663
269275	"Squash leaf curl China virus - [B]"	269275	2736
269277	"Squash leaf curl Philippines virus"	269277	5444
269482	"Burkholderia vietnamiensis G4"	269482	8391070
269484	"Ehrlichia canis str. Jake"	269484	1315030
269796	"Rhodospirillum rubrum ATCC 11170"	269796	4406557
269797	"Methanosarcina barkeri str. Fusaro"	269797	4873766
269798	"Cytophaga hutchinsonii ATCC 33406"	269798	4433218
269799	"Geobacter metallireducens GS-15"	269799	4011182
269800	"Thermobifida fusca YX"	269800	3642249
270117	"Euphorbia leaf curl virus"	270117	2746
270140	"Tomato leaf curl Iran virus"	270140	2763
270146	"Tomato leaf curl Sudan virus"	270146	2779
270161	"Pyrobaculum spherical virus"	270161	28337
270673	"Pseudomonas phage PaP2"	270673	43783
271108	"Bombyx mori nucleopolyhedrovirus"	271108	128413
271479	"Papaya leaf curl Guandong virus"	271479	2742
271848	"Burkholderia thailandensis E264"	271848	6723972
272123	"Anabaena cylindrica PCC 7122"	272123	7063285
272557	"Aeropyrum pernix K1"	272557	1669696
272558	"Bacillus halodurans C-125"	272558	4202352
272559	"Bacteroides fragilis NCTC 9343"	272559	5241700
272560	"Burkholderia pseudomallei K96243"	272560	7247547
272561	"Chlamydia trachomatis D/UW-3/CX"	272561	1042519
272562	"Clostridium acetobutylicum ATCC 824"	272562	4132880
272563	"Peptoclostridium difficile 630"	272563	4298133
272564	"Desulfitobacterium hafniense DCB-2"	272564	5279134
272568	"Gluconacetobacter diazotrophicus PAl 5"	272568	7914538
272569	"Haloarcula marismortui ATCC 43049"	272569	4274642
272620	"Klebsiella pneumoniae subsp. pneumoniae MGH 78578"	272620	5694894
272621	"Lactobacillus acidophilus NCFM"	272621	1993560
272622	"Lactococcus lactis subsp. cremoris SK11"	272622	2598348
272623	"Lactococcus lactis subsp. lactis Il1403"	272623	2365589
272624	"Legionella pneumophila subsp. pneumophila str. Philadelphia 1"	272624	6905468
272626	"Listeria innocua Clip11262"	272626	3093113
272630	"Methylobacterium extorquens AM1"	272630	6879778
272631	"Mycobacterium leprae TN"	272631	3268203
272632	"Mycoplasma mycoides subsp. mycoides SC str. PG1"	272632	1211703
272633	"Mycoplasma penetrans HF-2"	272633	1358633
272634	"Mycoplasma pneumoniae M129"	272634	816394
272635	"Mycoplasma pulmonis UAB CTIP"	272635	963879
272831	"Neisseria meningitidis FAM18"	272831	2194961
272843	"Pasteurella multocida subsp. multocida str. Pm70"	272843	2257487
272844	"Pyrococcus abyssi GE5"	272844	1768562
272942	"Rhodobacter capsulatus SB 1003"	272942	3871920
272943	"Rhodobacter sphaeroides 2.4.1"	272943	4602977
272944	"Rickettsia conorii str. Malish 7"	272944	1268755
272947	"Rickettsia prowazekii str. Madrid E"	272947	1111523
273036	"Staphylococcus aureus RF122"	273036	2742531
273057	"Sulfolobus solfataricus P2"	273057	2992245
273063	"Sulfolobus tokodaii str. 7"	273063	2694756
273068	"Thermoanaerobacter tengcongensis MB4"	273068	2689445
273075	"Thermoplasma acidophilum DSM 1728"	273075	1564906
273116	"Thermoplasma volcanium GSS1"	273116	1584804
273119	"Ureaplasma parvum serovar 3 str. ATCC 700970"	273119	751719
273121	"Wolinella succinogenes DSM 1740"	273121	2110355
273123	"Yersinia pseudotuberculosis IP 32953"	273123	4840898
273133	"Pseudomonas phage EL"	273133	211215
278137	"Mycobacterium gilvum Spyr1"	278137	5783292
278197	"Pediococcus pentosaceus ATCC 25745"	278197	1832387
279010	"Bacillus licheniformis DSM 13 = ATCC 14580"	279010	8445242
279238	"Novosphingobium aromaticivorans DSM 12444"	279238	4233314
279280	"Burkholderia phage BcepC6B"	279280	42415
279281	"Lactobacillus phage phiAT3"	279281	39166
279303	"Actinoplanes phage phiAsp2"	279303	58638
279383	"Phage phiJL001"	279383	63649
279530	"Burkholderia phage BcepB1A"	279530	47399
279808	"Staphylococcus haemolyticus JCSC1435"	279808	2697861
280463	"Emiliania huxleyi CCMP1516"	280463	207376244
280699	"Cyanidioschyzon merolae strain 10D"	280699	24138756
280701	"Pseudomonas phage F116"	280701	65195
280702	"Mycoplasma phage phiMFV1"	280702	15141
281090	"Leifsonia xyli subsp. xyli str. CTCB07"	281090	2584158
281309	"Bacillus thuringiensis serovar konkukian str. 97-27"	281309	5314794
281310	"Haemophilus influenzae 86-028NP"	281310	1914490
281492	"Avian adeno-associated virus strain DA-1"	281492	4682
281847	"Rozella allomycis"	281847	24110
282458	"Staphylococcus aureus subsp. aureus MRSA252"	282458	2902619
282459	"Staphylococcus aureus subsp. aureus MSSA476"	282459	2820454
283007	"Phytophthora ipomoeae"	283007	37872
283009	"Phytophthora andina"	283009	37874
283165	"Bartonella quintana str. Toulouse"	283165	1581384
283166	"Bartonella henselae str. Houston-1"	283166	1931047
283824	"Faba bean necrotic stunt virus"	283824	7907
283942	"Idiomarina loihiensis L2TR"	283942	2839318
284590	"Kluyveromyces lactis NRRL Y-1140"	284590	10689156
284591	"Yarrowia lipolytica CLIB122"	284591	20502981
284592	"Debaryomyces hansenii CBS767"	284592	12152486
284593	"Candida glabrata CBS 138"	284593	12338308
284811	"Ashbya gossypii ATCC 10895"	284811	9119312
284812	"Schizosaccharomyces pombe 972h-"	284812	12571820
284813	"Encephalitozoon cuniculi GB-M1"	284813	4995038
285013	"Sulfolobus virus STSV1"	285013	75294
285951	"Gracilaria tenuistipitata var. liui"	285951	183883
286636	"Streptococcus pyogenes MGAS10394"	286636	1899877
288000	"Bradyrhizobium sp. BTAi1"	288000	8493513
288681	"Bacillus cereus E33L"	288681	5843235
288705	"Renibacterium salmoninarum ATCC 33209"	288705	3155250
289366	"Small anellovirus 1"	289366	2249
289367	"Small anellovirus 2"	289367	2635
289376	"Thermodesulfovibrio yellowstonii DSM 11347"	289376	2003803
289380	"Clostridium perfringens SM101"	289380	2921996
289397	"Mycoplasma bovis PG45"	289397	1003404
290030	"Malvastrum yellow vein Yunnan virus"	290030	2747
290315	"Chlorobium limicola DSM 245"	290315	2763181
290317	"Chlorobium phaeobacteroides DSM 266"	290317	3133902
290318	"Chlorobium phaeovibrioides DSM 265"	290318	1966858
290338	"Citrobacter koseri ATCC BAA-895"	290338	4735357
290339	"Cronobacter sakazakii ATCC BAA-894"	290339	4530777
290340	"Arthrobacter aurescens TC1"	290340	5226648
290397	"Anaeromyxobacter dehalogenans 2CP-C"	290397	5013479
290398	"Chromohalobacter salexigens DSM 3043"	290398	3696649
290399	"Arthrobacter sp. FB24"	290399	5070478
290400	"Jannaschia sp. CCS1"	290400	4404049
290402	"Clostridium beijerinckii NCIMB 8052"	290402	6000632
290434	"Borrelia garinii PBi"	290434	986914
290512	"Prosthecochloris aestuarii DSM 271"	290512	2579695
290633	"Gluconobacter oxydans 621H"	290633	2922384
290847	"Helicobacter pylori 51"	290847	1589954
291112	"Photorhabdus asymbiotica"	291112	5094138
291270	"Sida yellow mosaic virus-[China]-associated DNA beta"	291270	1346
291272	"Candidatus Blochmannia pennsylvanicus str. BPEN"	291272	791654
291331	"Xanthomonas oryzae pv. oryzae KACC 10331"	291331	4941439
291590	"Erethizon dorsatum papillomavirus 1"	291590	7428
292029	"Staphylococcus phage G1"	292029	138715
292208	"Dendrolimus punctatus densovirus"	292208	5039
292414	"Ruegeria sp. TM1040"	292414	4153699
292415	"Thiobacillus denitrificans ATCC 25259"	292415	2909809
292443	"Vibrio phage KSF-1phi"	292443	7107
292459	"Symbiobacterium thermophilum IAM 14863"	292459	3566135
292477	"Pepper yellow leaf curl Indonesia virus"	292477	5476
292563	"Cyanobacterium stanieri PCC 7202"	292563	3163381
292564	"Cyanobium gracile PCC 6307"	292564	3342364
292626	"Luffa puckering and leaf distortion-associated DNA beta"	292626	1358
292627	"Cowpea severe leaf curl-associated DNA beta"	292627	1379
292639	"Thermoproteus tenax spherical virus 1"	292639	20933
292792	"Canis familiaris papillomavirus 2"	292792	8101
292793	"Haemoproteus sp. jb1.JA27"	292793	5970
292794	"Haemoproteus sp. jb2.SEW5141"	292794	5970
292805	"Wolbachia endosymbiont strain TRS of Brugia malayi"	292805	1080084
293178	"Enterobacteria phage JS98"	293178	170523
293284	"Corchorus yellow vein virus - [Hoa Binh]"	293284	5415
293613	"Rickettsia canadensis str. McKiel"	293613	1159772
293614	"Rickettsia akari str. Hartford"	293614	1231060
293653	"Streptococcus pyogenes MGAS5005"	293653	1838554
293826	"Alkaliphilus metalliredigens QYMF"	293826	4929566
294381	"Entamoeba histolytica HM-1:IMSS"	294381	31183512
294382	"Bacillus phage BCJA1c"	294382	41092
294631	"Flavobacterium phage 11b"	294631	36012
295319	"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150"	295319	4585229
295358	"Mycoplasma hyopneumoniae 232"	295358	892758
295405	"Bacteroides fragilis YCH46"	295405	5310990
296543	"Thalassiosira pseudonana CCMP1335"	296543	50653434
296591	"Polaromonas sp. JS666"	296591	5898676
297245	"Legionella pneumophila str. Lens"	297245	3405519
297246	"Legionella pneumophila str. Paris"	297246	3635495
297249	"Tomato yellow leaf curl Guangdong virus"	297249	2744
298333	"Turkey adenovirus A"	298333	26263
298338	"Lactobacillus phage LP65"	298338	131522
298386	"Photobacterium profundum SS9"	298386	6403280
298650	"Ageratum leaf curl virus - [G52]"	298650	2735
298653	"Frankia sp. EAN1pec"	298653	8982042
298654	"Frankia sp. EuI1c"	298654	8815781
299768	"Streptococcus thermophilus CNRZ1066"	299768	1796226
300186	"Acidianus filamentous virus 2"	300186	31787
300267	"Shigella dysenteriae Sd197"	300267	4560911
300268	"Shigella boydii Sb227"	300268	4646520
300269	"Shigella sonnei Ss046"	300269	5055316
300411	"Lindernia anagallis yellow vein virus"	300411	2740
300852	"Thermus thermophilus HB8"	300852	2116056
302069	"Begomovirus-associated DNA-II"	302069	1032
302070	"Begomovirus-associated DNA-III"	302070	1209
302100	"Tomato leaf curl Mayotte virus"	302100	2768
302409	"Ehrlichia ruminantium str. Gardel"	302409	1499920
304222	"Cotton leaf curl Gezira betasatellite"	304222	1348
304371	"Methanocella paludicola SANAE"	304371	2957635
304863	"Monomorphina aenigmatica"	304863	74746
305674	"Deerpox virus W-848-83"	305674	166259
305676	"Deerpox virus W-1170-84"	305676	170560
306025	"Cotton leaf curl Multan betasatellite"	306025	1346
306263	"Campylobacter lari RM2100"	306263	1571661
306323	"Streptococcus phage 2972"	306323	34704
306537	"Corynebacterium jeikeium K411"	306537	2476822
307110	"Cotton leaf curl Bangalore virus"	307110	2751
307111	"Cotton leaf curl Bangalore betasatellite"	307111	1355
307240	"Bacillus phage GIL16c"	307240	14844
307467	"Euproctis pseudoconspersa nucleopolyhedrovirus"	307467	141291
309181	"Acidianus rod-shaped virus 1"	309181	24655
309390	"Tomato leaf curl Joydebpur virus"	309390	2761
309798	"Coprothermobacter proteolyticus DSM 5265"	309798	1424912
309799	"Dictyoglomus thermophilum H-6-12"	309799	1959987
309800	"Haloferax volcanii DS2"	309800	4012900
309801	"Thermomicrobium roseum DSM 5159"	309801	2920744
309803	"Thermotoga neapolitana DSM 4359"	309803	1884562
309807	"Salinibacter ruber DSM 13855"	309807	3587328
310103	"Senecio yellow mosaic virus"	310103	2746
310539	"Listonella phage phiHSIC"	310539	37966
310540	"Simian adenovirus 1"	310540	34450
311402	"Agrobacterium vitis S4"	311402	6320946
311403	"Agrobacterium radiobacter K84"	311403	7273300
311424	"Dehalococcoides mccartyi VS"	311424	1413462
311458	"Candidatus Caldiarchaeum subterraneum"	311458	1680938
312062	"Tomato leaf curl Karnataka virus-associated DNA beta"	312062	1358
312153	"Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1"	312153	2159490
312309	"Vibrio fischeri ES114"	312309	4273718
313595	"Psychroflexus torquis ATCC 700755"	313595	4321832
313596	"Robiginitalea biformata HTCC2501"	313596	3530383
313598	"Polaribacter sp. MED152"	313598	2961474
313603	"Maribacter sp. HTCC2170"	313603	3868304
313629	"Chlamydia phage 4"	313629	4530
314225	"Erythrobacter litoralis HTCC2594"	314225	3052398
314260	"Parvularcula bermudensis HTCC2503"	314260	2902643
314275	"Alteromonas macleodii str. 'Deep ecotype'"	314275	4480937
314282	"Psychromonas sp. CNPT3"	314282	3052410
314315	"Lactobacillus sakei subsp. sakei 23K"	314315	1884661
314565	"Xanthomonas campestris pv. campestris str. 8004"	314565	5148708
314723	"Borrelia hermsii HS1"	314723	1066225
314724	"Borrelia turicatae 91E135"	314724	917330
315277	"Chlamydia trachomatis A/HAR-13"	315277	1051969
315392	"Tomato leaf curl virus-Pune-associated DNA beta"	315392	1380
315456	"Rickettsia felis URRWXCal2"	315456	1587240
315730	"Bacillus weihenstephanensis KBAB4"	315730	5872743
315749	"Bacillus cytotoxicus NVH 391-98"	315749	4094159
315750	"Bacillus pumilus SAFR-032"	315750	3704465
315953	"Acidianus two-tailed virus"	315953	62730
316055	"Rhodopseudomonas palustris BisA53"	316055	5505494
316056	"Rhodopseudomonas palustris BisB18"	316056	5513844
316057	"Rhodopseudomonas palustris BisB5"	316057	4892717
316058	"Rhodopseudomonas palustris HaA2"	316058	5331656
316067	"Geobacter daltonii FRC-32"	316067	4304501
316106	"Bitter gourd leaf curl betasatellite"	316106	1354
316273	"Xanthomonas campestris pv. vesicatoria str. 85-10"	316273	5420152
316274	"Herpetosiphon aurantiacus DSM 785"	316274	6785430
316275	"Aliivibrio salmonicida LFI1238"	316275	4655660
316278	"Synechococcus sp. RCC307"	316278	2224914
316279	"Synechococcus sp. CC9902"	316279	2234828
316385	"Escherichia coli str. K-12 substr. DH10B"	316385	4686137
316401	"Escherichia coli ETEC H10407"	316401	5325888
316407	"Escherichia coli str. K-12 substr. W3110"	316407	4646332
317025	"Thiomicrospira crunogena XCL-2"	317025	2427734
317655	"Sphingopyxis alaskensis RB2256"	317655	3373713
317936	"Nostoc sp. PCC 7107"	317936	6329823
318161	"Shewanella denitrificans OS217"	318161	4545906
318167	"Shewanella frigidimarina NCIMB 400"	318167	4845257
318279	"Human T-lymphotropic virus 4"	318279	8791
318586	"Paracoccus denitrificans PD1222"	318586	5236194
319224	"Shewanella putrefaciens CN-32"	319224	4659220
319225	"Chlorobium luteolum DSM 273"	319225	2364842
319701	"Streptococcus pyogenes MGAS6180"	319701	1897573
319795	"Deinococcus geothermalis DSM 11300"	319795	3247018
320122	"Clostridium phage phiCD119"	320122	53325
320372	"Burkholderia pseudomallei 1710b"	320372	7308054
320373	"Burkholderia pseudomallei 668"	320373	7040403
320388	"Burkholderia mallei SAVP1"	320388	5232401
320389	"Burkholderia mallei NCTC 10247"	320389	5848380
320432	"Chrysodeixis chalcites nucleopolyhedrovirus"	320432	149622
320483	"Anaplasma marginale str. Florida"	320483	1202435
320831	"Staphylococcus phage PT1028"	320831	15603
320832	"Staphylococcus phage 66"	320832	18199
320834	"Staphylococcus phage 69"	320834	42732
320835	"Staphylococcus phage 53"	320835	43883
320836	"Staphylococcus phage 2638A"	320836	41318
320837	"Staphylococcus phage 42E"	320837	45861
320839	"Staphylococcus phage 47"	320839	44777
320840	"Staphylococcus phage 37"	320840	43681
320841	"Staphylococcus phage EW"	320841	45286
320842	"Staphylococcus phage 96"	320842	43576
320843	"Staphylococcus phage ROSA"	320843	43155
320844	"Staphylococcus phage 71"	320844	43114
320845	"Staphylococcus phage 55"	320845	41902
320846	"Staphylococcus phage 29"	320846	42802
320847	"Staphylococcus phage 52A"	320847	41690
320848	"Staphylococcus phage 88"	320848	43231
320849	"Staphylococcus phage 92"	320849	42431
320850	"Staphylococcus phage X2"	320850	43440
321023	"Aeromonas phage 31"	321023	172963
321314	"Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67"	321314	4944000
321327	"Synechococcus sp. JA-3-3Ab"	321327	2932766
321332	"Synechococcus sp. JA-2-3B'a(2-13)"	321332	3046682
321956	"Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365"	321956	1856951
321967	"Lactobacillus casei ATCC 334"	321967	2924325
322019	"Acanthocystis turfacea Chlorella virus 1"	322019	288047
322098	"Aster yellows witches'-broom phytoplasma AYWB"	322098	723970
322104	"Scheffersomyces stipitis CBS 6054"	322104	15441179
322159	"Streptococcus thermophilus LMD-9"	322159	1864178
322710	"Azotobacter vinelandii DJ"	322710	5365318
322855	"Xanthomonas phage Xp15"	322855	55770
323097	"Nitrobacter hamburgensis X14"	323097	5011522
323098	"Nitrobacter winogradskyi Nb-255"	323098	3402093
323259	"Methanospirillum hungatei JF-1"	323259	3544738
323261	"Nitrosococcus oceani ATCC 19707"	323261	3522111
323848	"Nitrosospira multiformis ATCC 25196"	323848	3234309
323850	"Shewanella loihica PV-4"	323850	4602594
324057	"Paenibacillus sp. JDR-2"	324057	7184930
324602	"Chloroflexus aurantiacus J-10-fl"	324602	5258541
324685	"Duck circovirus"	324685	1991
324831	"Lactobacillus gasseri ATCC 33323"	324831	1894360
324925	"Pelodictyon phaeoclathratiforme BU-1"	324925	3018238
325111	"Ludwigia yellow vein virus"	325111	2758
325113	"Ludwigia yellow vein virus-associated DNA beta"	325113	1347
325240	"Shewanella baltica OS155"	325240	5342896
326036	"Staphylococcus phage phiETA2"	326036	43265
326037	"Staphylococcus phage phiETA3"	326037	43282
326297	"Shewanella amazonensis SB2B"	326297	4306142
326298	"Sulfurimonas denitrificans DSM 1251"	326298	2201561
326423	"Bacillus amyloliquefaciens subsp. plantarum str. FZB42"	326423	3918589
326424	"Frankia alni ACN14a"	326424	7497934
326425	"Lactobacillus helveticus CNRZ32"	326425	2225962
326426	"Bifidobacterium breve UCC2003"	326426	2422684
326427	"Chloroflexus aggregans DSM 9485"	326427	4684931
326442	"Pseudoalteromonas haloplanktis TAC125"	326442	3850272
326489	"Sida yellow vein virus satellite DNA beta"	326489	1355
326574	"Haloarcula phage SH1"	326574	30889
326811	"Clerodendron yellow mosaic virus"	326811	2760
327280	"Okra yellow mosaic Mexico virus"	327280	5194
328615	"Trichoplusia ni ascovirus 2c"	328615	174059
328670	"Banana streak GF virus"	328670	7263
328671	"Banana streak OL virus"	328671	7389
328672	"Banana streak Mysore virus"	328672	7650
328806	"Banana streak virus strain Acuminata Vietnam"	328806	7801
329254	"Xanthomonas phage OP1"	329254	43785
329288	"Ageratum yellow vein China betasatellite"	329288	1323
329289	"Malvastrum leaf curl virus-associated defective DNA beta"	329289	895
329290	"Malvastrum leaf curl virus"	329290	2745
329381	"Enterobacteria phage RB16"	329381	176788
329639	"Canine minute virus"	329639	5097
329641	"Human bocavirus"	329641	5299
329726	"Acaryochloris marina MBIC11017"	329726	8361599
329864	"Salmonella phage SE1"	329864	41941
329886	"Vibriophage VP4"	329886	39503
330214	"Candidatus Nitrospira defluvii"	330214	4317083
330396	"Listeria phage B025"	330396	42653
330397	"Listeria phage B054"	330397	48172
330398	"Listeria phage P35"	330398	35822
330399	"Listeria phage A006"	330399	38124
330779	"Sulfolobus acidocaldarius DSM 639"	330779	2225959
330879	"Aspergillus fumigatus Af293"	330879	29384958
331104	"Blattabacterium sp. (Blattella germanica) str. Bge"	331104	640935
331111	"Escherichia coli E24377A"	331111	5249288
331112	"Escherichia coli HS"	331112	4643538
331113	"Simkania negevensis Z"	331113	2628375
331271	"Burkholderia cenocepacia AU 1054"	331271	7279116
331272	"Burkholderia cenocepacia HI2424"	331272	7702840
331627	"Xanthomonas phage OP2"	331627	46643
331635	"Chlamydophila pecorum E58"	331635	1106197
331636	"Chlamydia psittaci 6BC"	331636	2358433
331678	"Chlorobium phaeobacteroides BS1"	331678	2736403
332032	"Burkholderia phage phi52237"	332032	37639
332054	"Trichoplusia ni single nucleopolyhedrovirus"	332054	134394
333045	"Luffa begomovirus associated DNA beta"	333045	1352
333146	"Ferroplasma acidarmanus fer1"	333146	1935211
333668	"Theileria parva strain Muguga"	333668	14195631
333759	"Human papillomavirus type 10"	333759	7919
333760	"Human papillomavirus type 16"	333760	7905
333762	"Human papillomavirus type 26"	333762	7855
333763	"Human papillomavirus type 32"	333763	7961
333764	"Human papillomavirus type 34"	333764	7723
333765	"Human papillomavirus type 53"	333765	7856
333766	"Alphapapillomavirus 13"	333766	7759
333769	"Human papillomavirus type 90"	333769	8033
333849	"Enterococcus faecium DO"	333849	3052572
333923	"Human papillomavirus type 5"	333923	7746
333968	"Dolichos yellow mosaic virus"	333968	2761
334203	"Mupapillomavirus 1"	334203	7815
334380	"Orientia tsutsugamushi str. Ikeda"	334380	2008987
334390	"Lactobacillus fermentum IFO 3956"	334390	2098685
334406	"Bacillus cereus NC7401"	334406	5552031
334413	"Finegoldia magna ATCC 29328"	334413	1986740
334856	"Stenotrophomonas phage phiSMA9"	334856	6907
335283	"Nitrosomonas eutropha C91"	335283	2781824
335284	"Psychrobacter cryohalolentis K5"	335284	3101097
335541	"Syntrophomonas wolfei subsp. wolfei str. Goettingen G311"	335541	2936195
335543	"Syntrophobacter fumaroxidans MPOB"	335543	4990251
335659	"Bradyrhizobium sp. S23321"	335659	7231841
335797	"Burkholderia phage KS9"	335797	39896
